	youtube_id	comment	like_num
2004	JRR31984	29 18 29 40  this guy is mumbling and jumbling  the information   those states like pennsylvania  controlled by democrat governors are shutting down and are not doing well   pennsylvania is like always the best on the corona virus charts  wow  as the slob ignores florida  27 25   don t ever use the word smart with me   at least biden finished school  trump paid to finish school  26 35  that was a real moment that biden just grabbed  straight to the audience  29 10   we learned a lot   bull shit  people had to bang information into this gambling smut s head  for months   or rather years  us talking about the past january and february have become like playing a violin to stupid pig sorrows  30 01  the trump challenge   do you know how much trump wore and prescribed masks   good that biden just laughs  but he should shake his head more  instead   34 55  what s going on with alcohol and drugs that trump thinks that that s a pointed point in the middle of a corona virus discussion  versus him trying to bring up democrat cities  he definitely didn t say the state part  don t wanna make them sound big    as if trump gave specifics of complaints for way before mr  floyd s death  trump might as well say he s et ing phone home  for decades of pig information  gtfoh   33 49       what had happened was           it is what it is    28 57   we want to   he wants to shut down this country   32 20  florida is a mere  but yet big example  of the gambling smut   32 20 32 47      if you could get the crowds   you d do the same thing    28 40      you probably golf more than i do   wow  31 50  trump brings up  the experts  during a  point   32 59   the second quarter was better        yes  much faster   as if trump just got a cupcake of validated ego icing  as trump is currently  and been  pushing for a vaccine  please  32 35  very good  biden   30 10  biden mentioned the trump rallies  very good   33 40  trump calls it a china plaque and yet he played coy with them for politics and once he saw china was more democrat friendly  his tone changed   as he was getting beat by the virus  and the democrats  34 01  trump took away the coop between america and old eu  that s why america got more  who said more wasn t coming          because the apprentice wasn t paying enough     because the republicans wanted more than the oil and wood companies that they bought from democrats   while democrats were excelling in climate change tech    and humble citizen road       gtfoh  short story bull shitter  34 15  check out trump trying to speak to biden s conscience  joke  32 50  smut  30 20  chris shuts trump down by letting biden speak  and trump gets disheveled egotistically  please  28 29 28 39  biden had a huge point about the republicans and trump replies by bringing up how much they both play golf  trump is trailer trash  26 15 27 55  trump flinching  24 50   by easter  it will be all gone   25 02 25 15  notice the commercial bobbing of trump s head as biden says   here s the deal    with practically a shock of envy	5
2005	JOHNHUBER	i kind of felt bad for biden  he looks like the people in the old age home but they know more what s going on	3
2006	JOHNCOMIN	do you see the glow on mr trump s face he s divided in the mind and looking hot    anx is illness get well soon mr trump    mr biden    karmarla harris 2020 child like meds erratic behaviour do you understand its an illness president in illness walking up to the plane new jersey mr trump was tired slow rundown get well soon	0
2007	JDubs	chris wallace  2 minute answers for each candidate which both candidates have agree to    me  that s what you think  trump  i m about to ruin this whole mans career  biden  i m not ready for this	55
2008	JAELITHEHESS	yo so im here because i have to watch this for my government class    they were talking over each other so much that is so unprofessional and then he wasnt even listening to the moderator	0
2009	Itsallaboutg	joe got fillers in his face	0
2010	ItsKarenn	i just want to give chris wallace a hug	53
2011	ItohanOmoruyi	trump is going to finish his tenor 8 good yes  his going to finish  his unfinished work s trump is the right candidate	0
2012	IsaiahIzrailov	at this point they should just have them play mario kart and see who wins	13
2013	IsaacIbnoumaryama	trump doesn t know what he talking about  he should be a comedian lol	24
2014	IsThisRealL1feEPIC	wtf is up the joe biden s eyes  dude is creepy looking	0
2015	IrshuLX	keep yapping man	0
2016	IronLion	non american  is this a debate or a reality t v show   americans  both	324
2017	Irene	thank god they are not allowed to shake hand       god bless joe	0
2018	InsMorais	americans    we feel for you  really	0
2019	InfiniteAleph	the amout of times i laughed are probably more than trump interrupted joe and chris put together	244
