,youtube_id,comment,like_num
3668,juwitaSujatmikoAfandi,both men did a very good job convincing me why the other guy is a phony  am muslim from somali  i vote for trump  his clear   all about money  i could never in good conscious try to explain to the lord why i supported a democrat  from abortions  democrats pushing late term abortion       along with the obvious lies dems tell to cover crimes  then the push to eliminate god from america  the lord has used trump to save usa trump  ha ha ha ha  what a  lier  speecher  you are  shaba  keeps talking about  democrats  democrats  they re still american lives you moronic orange ballsack  jesus christ man  grow up  it s american lives  not democrat lives  not republican lives  it doesn t matter  americans are dying and its your fault that they re not getting the relief they need,0
3669,jwithJ,https   youtu be uca1a5gqcdq t 1272    americans don t panic  say what   lol,17
3670,k,biden sounds like our families are in trouble because your family got all the money  and all that studdering and fumbling sentences is not helping  and your both lying and telling the truth on each other at the same time,1
3671,kailarosida,dah dlhnya              nanti kita sambung lg met malam santai aja buat lah sseyum biar hilang tegang nya      jd hati2   untuk seluruh partai2 politik     jangan main di belakang layar bisa patal       mata yg bisa menilai    segalah nya       ingat ada mata yg bisa mengawasi                   tidak ada salah ketik      itu hanya perasaan aja,0
3672,kaitlynhanz,trump is a real business man  he puts words in action  great job,2
3673,karloskarlos,all those that are keeping the american people devided are enemies of the people and the people will fight  very soon we will stand as one against all that would take our freedom of choice and freedom of though,0
3674,katsu3107,he can t lock himself up in the basement like joe does  huh  now he locks himself up somewhere  not showing up in public doing nothing when so many people are dying in the usa  obviously he has time to play golf though,9
3675,kay,1 33 08 realize how biden wore his mask and trump didn  t,3
3676,keitumetsevincentiamack,may god help americans this is scary watching from south africa,15
3677,kellyphan,this is literally me fighting with my brothers    this happened   not true,18
3678,kengthaiofficial,yesss presdential jeo,0
3679,keshavkashyap,donald trump became rich as a businessman    joe biden became rich as a politician,12
3680,kevingose,who win,0
3681,khaledkun,i am investing in kleenex on the 2nd of nov the dems will be byeing slot,0
3682,killertank,booooo,0
3683,kimaB,biden biden biden biden biden biden 2020  the corn head trump  should  go to straight life in prison,13
3684,kimphi,if trump took this so called  miracle  drug then why not tell the world what it is so others could benefit from it,2
3685,kirankhan,the face and and arms tells way more then his words  and unfortunately it says bad stuff  and words are just about nothing  trump is the same  little more alive  and sometimes he means what he says  this guy says someone else s words and makes it so obvious  face reminds me ex pr  bush  rich people decide as always  and president is just for media to make sure we stay blinded  so sad  but that s a life if we won t do things for ourselves nobody will  no matter who wins if everyone would think for himself herself then no one would have power over anybody,6
3686,kkk,this is the best movie i  ve ever seen,1
3687,kodu,love this and be strong  you never know who you are inspiring,12
3688,kofidennis,china came with this terrible disease and world leaders overlooked at it never thought it could extend like this  ghanaians have a proverb and i quote  when you see your friend s bear is on fire run and a bucket of water and put it close to your own bear  its simple means the leaders all over the world ignored the the sickness didn t think about china and the world  being in good relationship with everybody is good decision for every leader who want peace to take,0
3689,kokolaykolay,we stand with donald  trump,0
3690,konnarEasley,trump2020                    1,0
3691,kranschannel,everyone google bobulinski   hunter  s partner   he has proof which will be used in court,19
3692,kranthikumar,i vote for viden,0
3693,kskinner,trump   it s a worldwide pandemic     it s all over the world  genius,4
3694,kunlon,joe biden will new president  covid 19  virus will decrease,1
3695,laarniSyfritt,biden obviously  shows incapable  as a president  he needs to retire and rest,2
3696,ladypainter,were not african americans     and you ppl know it,0
3697,lamontshandy,lyin  joe biden   he couldv e taken the words right out of clinton s mouth   listen  i did not  have  xxxxx  with china,6
3698,lannguyen,you re american joe  you need to love your country  please don t sale your country joe   i am begging you joe and democrats party  please don t sale our country to china              you re character are corrupt joe  you make president mad that s why he has to come to the white house to correct all the problems  if you and others do good job  donald trump wouldn t have been there  he would stay at home and relax  in 8 years he busy to make money from china and iran and sleep  let s think about that  president trump he is a billionaire  why he didn t stay home playing golf and relaxed  he doesn t need to work so hard without money and they keep impeach him  they fight with him every time  because he saw democrats party can t do anything for country  they make the american going down instead they help president trump keep america great again  they don t do that  they just want the money from china  that s all they do  please god bless america and god bless our president donald trump  he is a patriot american who tries to bring our country back from the bad people  i love him so much  because only himself has to fight with all the problems from the bad people making the country going down  they are treason but they didn t see that  please god help to open their eyes  and help their minds think about the country  let president drain the swamp  president trump is the best president ever  he s a patriot person  he works day and night very hard without taking money for himself just to get jobs back to america  why the people don t see that  why the people follow democrats party  democrats party now not look like before  now they almost turn to the communist system  because china tried to make them like that  they don t know  china government gives them money  that s why they don t see anything harmful to the country  but president trump saw that  our president donald trump are very smart person  all other presidents before can t do  because they are only agreed and get the money  democrats party try to sale our country to china  remember china said they will control the world in 2025  everything will make from china   we are the strongest country  why democrats people try to letting china ahead of usa  democrats party are treason  they don t know about communism  only the communist parties are rich and the people are poor  they try to make the people scared  just stay home cover the blanket and sleep  you re right president  we can t close the country  only the donkey party tried to harm you,2
