	youtube_id	comment	like_num
2444	GeraldineMarquez	too much of covid  we learned to live with it  that is a fact biden favorite sentence   that is not true      the  grrrrran rrriiiiverrrr   hahaha  he slur speech     funny	10
2445	GerardoSanchez	i ran because of you  joe  solid line by trump	514
2446	GermanicJennifer	i cannot believe they dared to imply russian interference again when it was proven to be a hoax last time already  dirty dems are at it again	0
2447	GerryGoodfellow	joe biden talks the biggest load of shite ive ever heard he s a total fruitloop  wake up everyone	1
2448	GerrydAquino	hooray for free speech	0
2449	Gersainc	who build the cages	0
2450	GetAJob	yo biden   abrahom lincoln has abolished slavery as a law   biden messed up in what he said when was a paycheck required to be shown to the public  when was a tax return required to be shown to the public  biden is not mentioning that the choice of physician will not be available for the americans and the rise in the insurance cost  will be raised exponentially  i can not pay more taxes this host is biased       biden can not prove anything  where are the articles of what he ever did as a vp  biden s daughter even with a degree  does not prove she is doing the right thing  where is the proof in the news articles and references to her book or articles  she has a title   but where is the proof coyotes brought kidnapped kids to the border  cages were built by obama and biden  kids were happy to finally have a bed   biden lies	1
2451	GetBackInTheKitchen	hmmmm  well joe    as soon as obama care went into effect  i lost what was decent health insurance from my job  i had no idea what i was going to do	7
2452	GetaSkill	people need to be more conservative with the money they have  if they are blowing it on junk food and bs  and something hits the fan   who s fault is it they spent and did not save and plan all the races in this country and its always something black people  just read learn work and grow  clean  read  build  learn  evolve  grow  quit blaming others for your laziness   that s all	0
2453	Getseman	mr  president  please  please help us in germany the people here don t think like the german press makes believing  we are all indoctrinated here and things are getting worse every day wird merkel regime  presse help us  help for freedom in this world  the german people will thank you  donald trump for president	0
2454	GgFray	one term trump	2
2455	GggFttt	they need to have a screen in the background  so they can pull up all of joe s lies	2
2456	GheorgheLazar	biden  is totally incompetent unproductive the worst corrupt liar  crooked politician  in american history  he is an enemy  and a disgrace to this nation   on the contrary  mr donald trump is the greatest of all time president ever america had in decades of history brilliant hero practicing christian an inspiration to many	1
2457	GhilvaciA	bravo  bravo  bravo mister president trumpbravo trump let them go on with critic you have fact and your opponent has nothing but cheap talk to spread	3
2458	Ghost	just give it up joe  retire both of them are stupid	1
2459	GhostEd	who are the poor boys if russia is interfering in the election  then they would want a pushover like biden elected so they can manipulate him and get what they want	0
2460	GhostServices	imagine having the va as the only health insurance option	0
2461	GhostinaJar	canadian here  i don t like either of them   i think biden s is creepy and is going senile  but i think trump is out for himself with little concern for the future for american democracy  so as little surprise to most this canadian thinks biden is the overall best option  even though i think its a very poor best option   nonetheless  there is no denying trump was in fine form here  and won by a landslide  no matter who wins  i have american friends and family that is living in the us  so i hope things work out for the best  we re in dark times  and the usa can be a true force of good in the world when its doing well	0
2462	GiaCasablancas	americans do panic     toilet paper shortage	0
2463	GiakhiemDang	random person  vote biden to make america great agian  me  true but not in this debate	1
2464	GiangreilungKahmei	thank you donald j trump for doing so well   i want donald trump back	1
2465	GibTinkz46	you can tell on several occasions when joe corrects himself speaking and the flow of his words in his sentances that he is definitely reading something     magic contacts maybe	0
